time,lon,lat,v,u
1063560,7.0,42.75,-0.03162908767272454,6.539132480453402
1063560,7.25,42.75,0.447923404211098,6.463113131873923
1063560,7.5,42.75,0.942032102230018,6.291097257065008
1063560,7.75,42.75,1.41470764633348,5.959087171873703
1063560,8.0,42.75,2.2496837226656137,5.418996218593918
1063560,6.0,42.5,-1.6888588869433252,5.903398579309666
1063560,6.25,42.5,-1.5082243919125164,6.242303442627948
1063560,6.5,42.5,-1.1928017203866368,6.434650073452303
1063560,6.75,42.5,-0.7845402538258871,6.557695344641413
1063560,7.0,42.5,-0.4163943159839084,6.650509665581476
1063560,7.25,42.5,0.04264194835517143,6.527464394392364
1063560,7.5,42.5,0.5192144295341712,6.300997451298615
1063560,7.75,42.5,0.9020311893075861,5.982600133178519
1063560,8.0,42.5,1.7428526712530266,5.201368734637317
1063560,6.0,42.25,-1.674188065011889,5.623187724662053
1063560,6.25,42.25,-1.532637556532797,5.931861637731286
1063560,6.5,42.25,-1.2786489518448068,6.144715813753827
1063560,6.75,42.25,-1.005290277575467,6.306831494329133
1063560,7.0,42.25,-0.7113007599650452,6.429876765518243
1063560,7.25,42.25,-0.3010908248665266,6.303826078222503
1063560,7.5,42.25,0.08459132981537199,6.089911167103505
1063560,7.75,42.25,0.4224786974237633,5.870339002136731
1063560,8.0,42.25,1.0992849748076003,4.993287866548837
1063560,6.0,42.0,-1.5745869379929975,5.319463908709624
1063560,6.25,42.0,-1.4447272407405187,5.592956774413005
1063560,6.5,42.0,-1.2630612035426558,5.834097219674421
1063560,6.75,42.0,-1.0502196697404906,5.966865895914395
1063560,7.0,42.0,-0.7981795335902693,6.046951395696961
1063560,7.25,42.0,-0.5062531003139555,6.0352833096359255
1063560,7.5,42.0,-0.20343816638540402,5.773635319176324
1063560,7.75,42.0,0.04264194835517143,5.537268181848968
1063560,8.0,42.0,0.2837935838531549,4.910373739842383
1064304,6.0,44.0,0.5537137842323143,0.19522944690452348
1064304,6.25,44.0,0.5643730532918734,0.22068708921951163
1064304,6.5,44.0,0.5341144830582862,0.22758186734648778
1064304,6.75,44.0,0.481391216742187,0.24508399643804224
1064304,7.0,44.0,0.5537137842323143,0.28327045991052446
1064304,7.25,44.0,0.5751469381477718,0.28327045991052446
1064304,7.5,44.0,0.520475203293904,0.19717412791469613
1064304,7.75,44.0,0.19531018907917996,-0.15622744838850866
1064304,8.0,44.0,-0.09776240216052723,-0.4560619023205925
1064304,6.0,43.75,0.5399598886715928,-0.06058450052455977
1064304,6.25,43.75,0.4276364082590338,-0.11326767698196605
1064304,6.5,43.75,0.3671192677918593,-0.12016245510894197
1064304,6.75,43.75,0.2938797739310173,-0.11238373106825117
1064304,7.0,43.75,0.23725957053938052,-0.12299108203282971
1064304,7.25,43.75,0.2216718222372296,-0.15534350247479378
